Parameters,Group ID,Image
"[69.33727750837572, 45.024835507291805, 1.4209380638440376, 0.6056152744330753, 2.0080809511580355]",32,59
"[69.92688695640706, 45.71657538156923, 1.465974532160883, 0.641683246920137, 3.453822187100684]",32,60
"[70.20443110137252, 46.03835183698418, 1.5523947519105068, 0.6364975943167944, 2.663000766064272]",32,61
"[70.55200955892658, 46.39703340342495, 1.5366953297209893, 0.6765822199863095, 3.7707656636844717]",32,62
"[70.85125667623272, 46.79719270420837, 1.5723545957455793, 0.708276532090549, 3.110840653489788]",32,63
"[71.14533393332809, 47.14379933349545, 1.5968296580195058, 0.6988208673195191, 3.2573735396695724]",32,64
"[71.75988066876623, 47.937902747671316, 1.6963056258980616, 0.7421653305077248, 3.012787504185212]",32,65
"[72.11109981428689, 48.31336423516326, 1.7256819242536956, 0.7721937512816572, 6.037004846365846]",32,66
"[72.48446333129138, 48.706888266382755, 1.662044766944386, 0.7746506816747487, 4.939215542129432]",32,67
"[72.82641331421314, 49.21884733361179, 1.7086173165144107, 0.817813036372158, 5.376705428048865]",32,68
"[73.25078592002457, 49.62807768655011, 1.7991550643083922, 0.8394278885615447, 6.044092162239053]",32,69
"[74.0121714779442, 50.643971903456865, 1.832919686758655, 0.8823891470961474, 5.9073461820826765]",32,70
"[74.45601877472919, 51.15661393469087, 1.8675444046559346, 0.8801222349074045, 6.384096972527402]",32,71
"[74.81802006459894, 51.727957612893896, 1.857635433533762, 0.9049583163645514, 5.8859878330250694]",32,72
"[75.18202405672014, 52.22084537723569, 2.0219946781057767, 1.0015932410321644, 6.255734763422481]",32,73
"[75.64858808082168, 52.77414799445079, 1.9289789069661136, 0.9780609477632273, 7.894425081352324]",32,74
"[76.66811242948155, 54.043274373119985, 2.041617988851903, 1.0486459313532588, 6.4822637746619876]",32,75
"[77.12355232827139, 54.688706187400136, 2.092493991069486, 1.0610858402115566, 6.8636919146265996]",32,76
"[77.64260409191719, 55.33541568821912, 2.1332843274665403, 1.1538606827093374, 7.495857639730957]",32,77
"[78.16909154689135, 55.99949604539894, 2.1818757373577213, 1.1417675267166816, 7.480886179525783]",32,78
"[78.69047739775823, 56.65428224607686, 2.2018908302670006, 1.1599391892506794, 7.6818002400476075]",32,79
"[79.81251693179377, 58.13492310565756, 2.2657290821072222, 1.2480911139827042, 9.560096480885306]",32,80
"[80.43287461180776, 59.010251644683784, 2.3782467839800208, 1.3323763922852196, 8.909343920866093]",32,81
"[81.00381470475159, 59.84894871181695, 2.387459171734758, 1.4512267200638114, 6.562698508941423]",32,82
"[81.70329401020844, 60.7178783814837, 2.3970694083602173, 1.3954259867292016, 10.006406395786996]",32,83
"[82.3740347548042, 61.58006430957488, 2.492903257446074, 1.4416401717265572, 10.51588373045007]",32,84
"[83.722963773695, 63.52420881351162, 2.596335876424048, 1.5171951582186867, 11.773175961395111]",32,85
"[84.4742901871054, 64.50298201574735, 2.688130234217876, 1.596619809243237, 12.049577073541059]",32,86
"[85.24286731963318, 65.51657735457295, 2.7594255678686226, 1.6573828089560958, 11.795570355722134]",32,87
"[86.0770423563548, 66.61430666502184, 2.7879175284303686, 1.7358606972657553, 12.95188519221]",32,88
"[86.984025700354, 67.81954977353845, 2.794317220735669, 1.9029937648605826, 15.147942300017917]",32,89
"[88.73898858379323, 70.29550456820553, 3.097391315895985, 1.8457798199024207, 14.153412587854348]",32,90
"[89.75698615610051, 71.5718281788938, 3.2397175097927056, 2.029128698902675, 13.821286654439291]",32,91
"[90.76499286518184, 72.97269769736245, 3.271262638178371, 1.9901493321795618, 14.841033674566802]",32,92
"[91.79191250607406, 74.45330147495078, 3.369484797597138, 2.092561212378836, 17.51683698117762]",32,93
"[92.95721514399968, 76.0136597120932, 3.520639825013453, 2.170501233339645, 16.484081094733142]",32,94
"[95.32594888888588, 79.39593749529534, 3.7828506831690327, 2.3915699091861438, 17.943807152327565]",32,95
"[96.26748525436271, 80.8682155107825, 3.4209443359485494, 2.395655828340055, 193.2035821297977]",32,96
