Parameters,Group ID,Image
"[46.427291926941976, 56.4021569633804, 1.1717392734597638, 0.6418017409360885, 0]",40,51
"[46.445046060350286, 57.0284241124286, 1.1907106118808597, 0.6540400216481244, 0]",40,52
"[46.38909164644362, 57.7326174342801, 1.2860553001387558, 0.73904442895671, 0]",40,53
"[46.29391968434835, 58.38486653393479, 1.3360685618108192, 0.6845885236651696, 0]",40,54
"[46.18085633528992, 59.89013093664865, 1.2883098423628991, 0.672150811262, 0]",40,55
"[46.062235475971825, 60.73013883131016, 1.2990457577159231, 0.7159867337355905, 0]",40,56
"[46.006808988499365, 61.492566328849726, 1.3462837852692275, 0.8036585786827961, 0]",40,57
"[45.96055062841735, 62.287530361175804, 1.4034930664359206, 0.779451664319076, 0]",40,58
"[45.869527360162266, 63.1868518425836, 1.4357572748597391, 0.8343426265950882, 0]",40,59
"[45.73988492812826, 65.12609754999616, 1.52900013315023, 0.8557356545814654, 358.1118119932591]",40,60
"[45.67345018217661, 66.12580614673709, 1.5848358244134262, 0.8398232147235605, 0]",40,61
"[45.52409853047472, 67.18049535088329, 1.4696754179919198, 0.9295428547891055, 0]",40,62
"[45.50676421647551, 68.1701646926949, 1.6757690274535406, 0.954746391475183, 0]",40,63
"[45.38112733038317, 69.30125308617431, 1.778502253568071, 0.9990679427926777, 0]",40,64
"[45.24500820681212, 71.74216853358628, 1.6155291675219559, 1.126991798178409, 0]",40,65
"[45.05218668244414, 73.04910456948474, 1.8054843250855868, 1.177155128111437, 0]",40,66
"[44.969566434078814, 74.37497267816302, 1.7751400507143984, 1.2391106611699454, 0]",40,67
"[44.849961939353086, 75.85973373226146, 1.724106498362871, 1.2672722671056167, 0]",40,68
"[44.699335967045585, 77.31683090497063, 1.82065646227118, 1.4268547007411057, 0]",40,69
"[44.455405125061425, 80.46549462369589, 1.986170686114015, 1.4831779126125184, 0]",40,70
"[44.28453809003768, 82.28379935102774, 1.8806823858289337, 1.5631048052047225, 0]",40,71
"[44.16713994018234, 84.0798660455936, 1.9719514602127914, 1.6628499651527167, 0]",40,72
"[44.09004908810055, 86.09195764434172, 1.9490015156443747, 1.6685688878186662, 349.69515353123376]",40,73
"[43.840125841500196, 87.98439601412356, 2.0512840018727934, 1.771638839507814, 350.4723555351241]",40,74
"[43.55424067472265, 92.50696453211489, 2.226313181255197, 2.047277450241775, 352.5930878715065]",40,75
"[43.309042611509454, 94.88904783251584, 2.1646724249750275, 2.2335656793507885, 355.27201218116005]",40,76
"[43.0727516712968, 97.44489157162258, 2.3457858886073204, 2.2721517802684517, 357.0750220508454]",40,77
